Baseline 100%T,,Pyranine in 10M water in 70:30 1-butanol:acetonitrile,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
530.3962402,0.03070282191,530.3962402,0.003024018835,
530.2075195,0.030717602,530.2075195,0.003014087444,
529.9810181,0.03065123223,529.9810181,0.003133096267,
529.7921753,0.03060914949,529.7921753,0.003219694598,
529.6034546,0.03061242774,529.6034546,0.003260822501,
529.4146729,0.03056946024,529.4146729,0.003343298566,
529.1881104,0.03065303899,529.1881104,0.003387620905,
528.9992676,0.03071849048,528.9992676,0.003439931897,
528.8104248,0.03083644621,528.8104248,0.003344316036,
528.5838623,0.03098729439,528.5838623,0.003290086286,
528.3950195,0.03103842214,528.3950195,0.003310483648,
528.2062378,0.03110785224,528.2062378,0.003274332732,
528.0172729,0.03118544444,528.0172729,0.003327803686,
527.7907104,0.03123075515,527.7907104,0.003283722326,
527.6018066,0.03126079589,527.6018066,0.003297024406,
527.4130249,0.03133966774,527.4130249,0.003247573506,
527.1863403,0.03139275685,527.1863403,0.003187540919,
526.9974365,0.03069762699,526.9974365,0.003239566926,
526.8085327,0.03077389486,526.8085327,0.003226605477,
526.5818481,0.03084389493,526.5818481,0.003215261269,
526.3928833,0.0308337789,526.3928833,0.003218312282,
526.2040405,0.03093939647,526.2040405,0.00316373352,
526.0150146,0.03101206385,526.0150146,0.00317228632,
525.7883911,0.03107123077,525.7883911,0.003263769671,
525.5993042,0.03121078387,525.5993042,0.003221128834,
