Pyranine in acetonitrile 1st run,,Pyranine in acetonitrile 2nd run 5 min sonication,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
447.7817383,0.0150019899,447.7817383,0.03227890283,
447.5897827,0.0149182342,447.5897827,0.03239831328,
447.3978577,0.01491670776,447.3978577,0.03231615573,
447.2059021,0.01492595021,447.2059021,0.03236284107,
446.9754944,0.01484574471,446.9754944,0.03223440424,
446.7835693,0.01469201967,446.7835693,0.03203145415,
446.5915527,0.01467094757,446.5915527,0.03172802925,
446.3995056,0.0147328563,446.3995056,0.0316699408,
446.2075195,0.01471320074,446.2075195,0.03167071939,
445.9771423,0.0146163553,445.9771423,0.03186074272,
445.7851257,0.01465852372,445.7851257,0.03201175109,
445.5930786,0.01464152243,445.5930786,0.03205277398,
445.401062,0.0145858638,445.401062,0.03224435821,
445.2090149,0.01460259501,445.2090149,0.03235048428,
444.9785461,0.0145621188,444.9785461,0.03233882785,
444.7865295,0.01451982651,444.7865295,0.03225570545,
444.5944824,0.01455411501,444.5944824,0.03208220378,
444.4024353,0.01460864488,444.4024353,0.03185611963,
444.2103271,0.01450125128,444.2103271,0.03136404231,
443.9798584,0.01458179392,443.9798584,0.03112484328,
443.7877502,0.0145539809,443.7877502,0.0309133511,
443.5956726,0.014569561,443.5956726,0.030927388,
443.4035339,0.0146022737,443.4035339,0.03091924265,
443.2114258,0.01445478946,443.2114258,0.03089367226,
442.980896,0.01439439226,442.980896,0.03090078756,
442.7887573,0.01444082055,442.7887573,0.03105023876,
442.5966492,0.01436731312,442.5966492,0.03098459728,
442.4045105,0.01437277161,442.4045105,0.03120210581,
442.2123718,0.01434614975,442.2123718,0.03153405339,
441.981842,0.01431166288,441.981842,0.0317806378,
441.7896423,0.01420958526,441.7896423,0.03193838522,
441.5975037,0.01417936198,441.5975037,0.03197463602,
441.405365,0.01404402591,441.405365,0.03214274347,
441.1747131,0.01396080293,441.1747131,0.03223774955,
440.9825439,0.01386011671,440.9825439,0.03236989677,
440.7903442,0.01378716249,440.7903442,0.03238247335,
440.5981445,0.01377730258,440.5981445,0.03232005984,
440.4059753,0.0138308797,440.4059753,0.03226194903,
440.175293,0.01379557978,440.175293,0.03215099126,
439.9830322,0.01374534611,439.9830322,0.03194000199,
439.790863,0.0136622861,439.790863,0.03184397519,
439.5986328,0.01368106622,439.5986328,0.03173869476,
439.4063721,0.01358867064,439.4063721,0.0317943655,
439.1756897,0.01366140507,439.1756897,0.03199567273,
438.9833984,0.01376925968,438.9833984,0.03204009309,
438.7911682,0.01379865222,438.7911682,0.03209811822,
438.598938,0.01382834092,438.598938,0.03212155774,
438.4066467,0.01371467393,438.4066467,0.0319510065,
438.1759033,0.0137745766,438.1759033,0.03193482012,
437.9836426,0.013786708,437.9836426,0.03210806847,
437.7913513,0.01380677614,437.7913513,0.0319785364,
437.5990601,0.01377869211,437.5990601,0.03183626011,
437.4067078,0.01384728868,437.4067078,0.03179247305,
437.1759949,0.01388446428,437.1759949,0.03169472516,
436.9836426,0.0138205383,436.9836426,0.03176846355,
436.7913208,0.01366586611,436.7913208,0.03185071424,
436.598999,0.01361989509,436.598999,0.03173891827,
436.4066162,0.01360712759,436.4066162,0.03182302788,
436.1758118,0.01355910581,436.1758118,0.0318646431,
435.983429,0.01361647528,435.983429,0.0320841819,
435.7910461,0.01357408799,435.7910461,0.03209507838,
435.5987244,0.0137321474,435.5987244,0.03217588738,
435.4063416,0.01371299103,435.4063416,0.03219099715,
435.1755066,0.01368779875,435.1755066,0.03215492517,
434.9831238,0.01373489946,434.9831238,0.03215013072,
434.7906799,0.01389456727,434.7906799,0.03203588352,
434.5983582,0.01388689596,434.5983582,0.03195713833,
434.4059143,0.01391461305,434.4059143,0.03174885735,
434.1750488,0.01391349081,434.1750488,0.03162673116,
433.982605,0.01397382095,433.982605,0.03166108578,
433.7901306,0.01395639218,433.7901306,0.03165752441,
433.5976868,0.0140250437,433.5976868,0.03171129152,
433.405304,0.0140660312,433.405304,0.03181149811,
433.1743469,0.01396577526,433.1743469,0.03177768365,
432.9819031,0.01402779762,432.9819031,0.03200528771,
432.7894287,0.0140589457,432.7894287,0.0321431607,
432.5969543,0.01409867965,432.5969543,0.03207972273,
432.40448,0.01408226136,432.40448,0.03211113438,
432.2119751,0.01403835788,432.2119751,0.03203817084,
431.9810181,0.01410552487,431.9810181,0.03191122413,
431.7884827,0.01405677944,431.7884827,0.0316179581,
431.5959473,0.01405405253,431.5959473,0.03130283207,
431.4034729,0.01401993725,431.4034729,0.03116110899,
431.2109375,0.0140250707,431.2109375,0.03119595908,
430.9799805,0.01397911459,430.9799805,0.0312500596,
430.787384,0.01391017623,430.787384,0.03133605048,
430.5949097,0.01387412101,430.5949097,0.03148100525,
430.4023438,0.01372538786,430.4023438,0.0315085873,
430.2098083,0.01374384947,430.2098083,0.03157547489,
429.9787292,0.0135499984,429.9787292,0.03159721941,
429.7861633,0.01340951957,429.7861633,0.03158151731,
429.5935669,0.01329246536,429.5935669,0.03178951889,
429.401001,0.01322769281,429.401001,0.03180564567,
429.2084351,0.01314025,429.2084351,0.03178277984,
428.9772949,0.01305045001,428.9772949,0.03159048036,
428.784668,0.01299512852,428.784668,0.03143377602,
428.5921021,0.01292255893,428.5921021,0.03133774921,
428.3994751,0.01291645225,428.3994751,0.03126805648,
428.2068481,0.01284128334,428.2068481,0.03122418933,
427.9757385,0.01274245605,427.9757385,0.03115092963,
427.7831116,0.01268298831,427.7831116,0.03115376644,
427.5904236,0.01274570823,427.5904236,0.0312232729,
427.3977966,0.01282158028,427.3977966,0.03143461049,
427.2051697,0.0128897056,427.2051697,0.03152492642,
426.973999,0.01295304112,426.973999,0.03158922866,
426.7813416,0.01305445097,426.7813416,0.03149511665,
426.588623,0.01307091117,426.588623,0.03131749481,
426.3959961,0.01307664625,426.3959961,0.03117768466,
426.2033081,0.0130915856,426.2033081,0.03122090735,
426.0105896,0.01317024045,426.0105896,0.03106119297,
425.7793579,0.01318240818,425.7793579,0.03093642183,
425.5866394,0.01322219521,425.5866394,0.03085592762,
425.3939209,0.01305845287,425.3939209,0.03083844855,
425.2012024,0.01305271778,425.2012024,0.03104531765,
425.0085449,0.01296429615,425.0085449,0.03120897524,
424.7772217,0.0128196869,424.7772217,0.03128349781,
424.5844421,0.01276322175,424.5844421,0.03136824444,
424.3917236,0.01263805386,424.3917236,0.03145517781,
424.1990051,0.01258014608,424.1990051,0.03158555552,
424.0062256,0.01250434294,424.0062256,0.03151042387,
423.7749023,0.01251803711,423.7749023,0.03141343221,
423.5821533,0.01248644013,423.5821533,0.03135399893,
423.3893738,0.01246728562,423.3893738,0.03130277619,
423.1965942,0.01256535761,423.1965942,0.0313487649,
423.0037842,0.01264660899,423.0037842,0.03148292378,
422.8110046,0.01268213522,422.8110046,0.03154755384,
422.5796509,0.01276796684,422.5796509,0.03156526014,
422.3868103,0.01287871972,422.3868103,0.03155654669,
422.1940002,0.01297259051,422.1940002,0.03167517483,
422.0011902,0.01303247083,422.0011902,0.03166840971,
421.8083191,0.01314251777,421.8083191,0.0317867063,
421.5769653,0.01318430249,421.5769653,0.03187756985,
421.3840942,0.01323887426,421.3840942,0.03179241717,
421.1912231,0.0133023141,421.1912231,0.03174768761,
420.9983521,0.0132706333,420.9983521,0.03164468706,
420.805542,0.01341298968,420.805542,0.03150093183,
420.5740662,0.01356460713,420.5740662,0.03143672645,
420.3811951,0.0136133777,420.3811951,0.03120483086,
420.188324,0.0136936754,420.188324,0.03100761585,
419.9954224,0.0137191359,419.9954224,0.03093072399,
419.8024902,0.01380076353,419.8024902,0.0309492927,
419.6096191,0.0138467541,419.6096191,0.0309910737,
419.3781738,0.01382075157,419.3781738,0.03124380112,
419.1852417,0.01389205456,419.1852417,0.03125434369,
418.9922791,0.01385690924,418.9922791,0.03148709983,
418.7993774,0.01397283189,418.7993774,0.03161885217,
418.6064453,0.01387355942,418.6064453,0.0315628387,
418.3749084,0.01388580073,418.3749084,0.03159593791,
418.1819458,0.01378673501,418.1819458,0.0315817669,
417.9890137,0.0136779137,417.9890137,0.03150939196,
417.796051,0.01363284979,417.796051,0.03146569803,
417.6030884,0.01358089875,417.6030884,0.03143527731,
417.4100647,0.01347642858,417.4100647,0.0312618278,
417.1785278,0.01347904559,417.1785278,0.03119042329,
416.9855652,0.01352310646,416.9855652,0.03109689616,
416.7925415,0.01357657183,416.7925415,0.03105310164,
416.5995789,0.01347856503,416.5995789,0.03102007136,
416.4065552,0.01343894098,416.4065552,0.03093808889,
416.1749573,0.01351739094,416.1749573,0.03102279641,
415.9819031,0.01357782725,415.9819031,0.0310578011,
415.7888794,0.01364775468,415.7888794,0.03089508973,
415.5958557,0.01377211884,415.5958557,0.03063837066,
415.4028015,0.01367550995,415.4028015,0.03052244149,
415.2097778,0.0137645565,415.2097778,0.03052146919,
414.9781494,0.01376140397,414.9781494,0.03046035022,
414.7850647,0.01372621581,414.7850647,0.03052602336,
414.5919495,0.01368047856,414.5919495,0.03050694428,
414.3989563,0.01361594163,414.3989563,0.03064456582,
414.2058411,0.01360154524,414.2058411,0.03081604838,
413.9741211,0.01356647629,413.9741211,0.03097639605,
413.7810669,0.01359972823,413.7810669,0.0310565494,
413.5879517,0.01359200943,413.5879517,0.03097586706,
413.3948669,0.01365173515,413.3948669,0.03105641156,
413.2016907,0.01358332951,413.2016907,0.0309356153,
413.0086365,0.01366025675,413.0086365,0.0309917964,
412.776825,0.01368795894,412.776825,0.03110243008,
412.5837708,0.01375445724,412.5837708,0.03124318831,
412.390625,0.01391667128,412.390625,0.03140920401,
412.1974487,0.01385837886,412.1974487,0.03151927516,
412.0043335,0.01387727447,412.0043335,0.03144774586,
411.7725525,0.01386415213,411.7725525,0.03155128658,
411.5793762,0.01389135979,411.5793762,0.03167114034,
411.3862305,0.01388195157,411.3862305,0.03174401447,
411.1930237,0.01378740277,411.1930237,0.0318316333,
410.9998474,0.01379544567,410.9998474,0.0318736136,
410.8067017,0.013652483,410.8067017,0.03180002049,
410.5747986,0.01371189579,410.5747986,0.03192924708,
410.3815918,0.01359841973,410.3815918,0.03196488321,
410.188446,0.0136887338,410.188446,0.03204312921,
409.9952393,0.0137453191,409.9952393,0.03233210742,
409.8019714,0.01378478389,409.8019714,0.03254476562,
409.6087646,0.01386417914,409.6087646,0.0329268612,
409.3768616,0.01383186877,409.3768616,0.03334750235,
409.1836243,0.01410194207,409.1836243,0.03373556584,
408.9903564,0.01420033071,408.9903564,0.03394493833,
408.7971497,0.01424828917,408.7971497,0.03408729285,
408.6038818,0.01441943832,408.6038818,0.03425311297,
408.4106445,0.01457213052,408.4106445,0.03449415043,
408.1786804,0.01495059859,408.1786804,0.03488141671,
407.9854736,0.01519632991,407.9854736,0.03513995185,
407.7921753,0.01539306249,407.7921753,0.0352410078,
407.598877,0.015509611,407.598877,0.03518823162,
407.4055786,0.01576870494,407.4055786,0.0351087451,
407.1736145,0.01607154682,407.1736145,0.03522525728,
406.9802856,0.01626574807,406.9802856,0.03519061953,
406.7869568,0.01655774936,406.7869568,0.03533194959,
406.593689,0.0167929288,406.593689,0.03540535644,
406.4003296,0.01701221801,406.4003296,0.03563526273,
406.2070007,0.01733723842,406.2070007,0.03584201261,
405.9750061,0.01768620126,405.9750061,0.03628355265,
405.7816467,0.01804505102,405.7816467,0.03673844784,
405.5882874,0.0184795782,405.5882874,0.03729659319,
405.3948975,0.01875383034,405.3948975,0.03786675259,
405.2015686,0.01891035214,405.2015686,0.03830473125,
405.0082092,0.01920638233,405.0082092,0.03874094784,
404.7761536,0.01966677606,404.7761536,0.03952449188,
404.5827637,0.02007785253,404.5827637,0.04011635482,
404.3893738,0.02075224183,404.3893738,0.04096721485,
404.1960144,0.02131817862,404.1960144,0.04168745503,
404.002594,0.02164162323,404.002594,0.04236548394,
403.8091736,0.02229386754,403.8091736,0.04306666926,
403.5770874,0.02283827029,403.5770874,0.04396495223,
403.383667,0.02321478538,403.383667,0.04479712993,
403.1902161,0.02428105101,403.1902161,0.04630242661,
402.9967651,0.02491802908,402.9967651,0.04743945971,
402.8033447,0.02563908324,402.8033447,0.04830801487,
402.6098938,0.02626744285,402.6098938,0.04918001965,
402.3777466,0.0271511171,402.3777466,0.05035854131,
402.1842957,0.02794887871,402.1842957,0.0511736609,
401.9908142,0.02913133241,401.9908142,0.05249705166,
401.7973633,0.03049811535,401.7973633,0.05385237932,
401.6038818,0.03158371523,401.6038818,0.05486649275,
401.3717041,0.03257244453,401.3717041,0.05631205067,
401.1781921,0.03386844695,401.1781921,0.05741482228,
400.9847107,0.03498852625,400.9847107,0.05864265934,
400.7912292,0.03628572077,400.7912292,0.0601281859,
400.5977173,0.03759137169,400.5977173,0.0616758205,
400.4041748,0.03870206326,400.4041748,0.0628778711,
400.1719666,0.03993225098,400.1719666,0.06441926211,
399.9784241,0.04115403444,399.9784241,0.06582140923,
399.7849121,0.04248162359,399.7849121,0.06736462563,
399.5913696,0.04375784844,399.5913696,0.06880717725,
399.3977966,0.04548219219,399.3977966,0.07068486512,
399.2042847,0.04661560804,399.2042847,0.07208126038,
398.9719849,0.0477790609,398.9719849,0.0734975189,
398.7784424,0.04882949963,398.7784424,0.07489661127,
398.5848694,0.05006798357,398.5848694,0.07636468858,
398.3912659,0.05116271228,398.3912659,0.07773131877,
398.1976929,0.05281820893,398.1976929,0.07967706025,
398.0040894,0.05407968909,398.0040894,0.08112059534,
397.7717896,0.05515781045,397.7717896,0.08250556141,
397.578186,0.05591533333,397.578186,0.08335859329,
397.3845825,0.05673694611,397.3845825,0.08425673097,
397.1909485,0.05729453266,397.1909485,0.08482006937,
396.9973755,0.0582062453,396.9973755,0.08562078327,
396.8037109,0.05872198194,396.8037109,0.08625920862,
396.5713501,0.05924797431,396.5713501,0.08674160391,
396.3777161,0.05956712738,396.3777161,0.08699131757,
396.1840515,0.05960762873,396.1840515,0.08710579574,
395.9904175,0.05975871161,395.9904175,0.08706384897,
395.7967529,0.0597207509,395.7967529,0.08695530146,
395.6030579,0.05943989009,395.6030579,0.08664944023,
395.4094543,0.05907201022,395.4094543,0.08634039015,
395.177002,0.0585571304,395.177002,0.08575142175,
394.9833679,0.05793092027,394.9833679,0.08514435589,
394.7896729,0.05719899386,394.7896729,0.08419155329,
394.5959473,0.05631316826,394.5959473,0.08296139538,
394.4022522,0.05515125766,394.4022522,0.08140712976,
394.2085266,0.05426320434,394.2085266,0.08017675579,
393.9761047,0.05326439813,393.9761047,0.07884112746,
393.7823792,0.05223469064,393.7823792,0.07750654966,
393.588623,0.05126843974,393.588623,0.07610684633,
393.394928,0.04997337982,393.394928,0.07437118143,
393.2012024,0.04834892601,393.2012024,0.07215628773,
393.0074158,0.04708113894,393.0074158,0.07070935518,
392.7749329,0.04586917162,392.7749329,0.06945058703,
392.5811768,0.0449516736,392.5811768,0.06845721602,
392.3874207,0.04393032193,392.3874207,0.06751234829,
392.1936646,0.04302973673,392.1936646,0.06673812121,
391.9998779,0.04163272306,391.9998779,0.06539247185,
391.8061218,0.04035942256,391.8061218,0.06398177892,
391.5735474,0.03922525421,391.5735474,0.06271104515,
391.3797607,0.03846614435,391.3797607,0.06171622127,
391.1859741,0.03766807169,391.1859741,0.06039565802,
390.992157,0.03700325266,390.992157,0.05930488557,
390.7983704,0.03606930748,390.7983704,0.05816395208,
390.6045227,0.03542077541,390.6045227,0.05719243735,
390.3719482,0.03478582948,390.3719482,0.05644760281,
390.1781006,0.03426462412,390.1781006,0.05590178818,
389.9842834,0.03368674964,389.9842834,0.05522882566,
389.7904663,0.03315937147,389.7904663,0.05439177901,
389.5965881,0.03265205771,389.5965881,0.05369250104,
389.4027405,0.03230497241,389.4027405,0.05313939974,
389.2088623,0.03191169724,389.2088623,0.05252010003,
388.9762573,0.03168798611,388.9762573,0.05212046579,
388.7823792,0.03158491477,388.7823792,0.05171221867,
388.588501,0.03144905344,388.588501,0.05151031166,
388.3946228,0.03136696294,388.3946228,0.05137632042,
388.2007446,0.03133702651,388.2007446,0.05125436932,
388.0068359,0.03128900379,388.0068359,0.0514177829,
387.7741394,0.03120296821,387.7741394,0.05162892118,
387.5802612,0.03134949133,387.5802612,0.05192542821,
387.386322,0.03134684637,387.386322,0.05215195939,
387.1924133,0.03136688098,387.1924133,0.05240118876,
386.9984741,0.03174521029,386.9984741,0.0528074801,
386.8045349,0.03198162839,386.8045349,0.0532107316,
386.5718384,0.032250043,386.5718384,0.05352858454,
386.3778992,0.03251776099,386.3778992,0.05394176394,
386.1839294,0.03289927542,386.1839294,0.05427728221,
385.9899902,0.0331152007,385.9899902,0.05437267944,
385.796051,0.03360087797,385.796051,0.05462565273,
385.6020508,0.03408553079,385.6020508,0.05500937998,
385.4081116,0.03449151665,385.4081116,0.05521313101,
385.175293,0.03498709574,385.175293,0.05546785519,
384.9813538,0.03557715565,384.9813538,0.05610309914,
384.787323,0.03593114018,384.787323,0.05647516623,
384.5933228,0.03664563224,384.5933228,0.0573088862,
384.399353,0.03703504801,384.399353,0.05814193562,
384.2053528,0.03735907748,384.2053528,0.05865255743,
383.9725342,0.03783365339,383.9725342,0.05930903926,
383.7785034,0.03822300211,383.7785034,0.06002928317,
383.5844727,0.03869306296,383.5844727,0.06081322581,
383.3904114,0.03955018148,383.3904114,0.06195293739,
383.1963806,0.04035143927,383.1963806,0.06305275112,
383.0023499,0.04096334428,383.0023499,0.0639019981,
382.8083191,0.04144535214,382.8083191,0.06447093934,
382.5754089,0.04222832248,382.5754089,0.06534017622,
382.3813782,0.04271185026,382.3813782,0.06623400748,
382.1873169,0.04351682216,382.1873169,0.06721296161,
381.9932251,0.04432830587,381.9932251,0.06819815189,
381.7991333,0.04495190084,381.7991333,0.06887305528,
381.605072,0.04557792097,381.605072,0.06966687739,
381.3721619,0.04603629559,381.3721619,0.07034727186,
381.1780396,0.0467068553,381.1780396,0.07115647942,
380.9839478,0.04731474444,380.9839478,0.07182937115,
380.7898254,0.04792350903,380.7898254,0.0726191625,
380.5957336,0.04850511253,380.5957336,0.0733172521,
380.4016113,0.04897884652,380.4016113,0.07393595576,
380.207489,0.04949676245,380.207489,0.07456451654,
379.9745178,0.05018436909,379.9745178,0.07536820322,
379.780365,0.05060578138,379.780365,0.07598719001,
379.5862427,0.05110930651,379.5862427,0.07659229636,
379.3920898,0.05159895122,379.3920898,0.07710555196,
379.197937,0.05199903995,379.197937,0.07753068954,
379.0037842,0.05221927539,379.0037842,0.077772066,
378.7707214,0.0526573956,378.7707214,0.07825250179,
378.5765991,0.05294431373,378.5765991,0.07860659808,
378.3824158,0.05328737199,378.3824158,0.07910376042,
378.1882019,0.05353546515,378.1882019,0.07942246646,
377.9940186,0.05352805555,377.9940186,0.07966794819,
377.7998352,0.05373506621,377.7998352,0.07994733006,
377.6056213,0.05376228318,377.6056213,0.08004772663,
377.3725586,0.05377300456,377.3725586,0.08004016429,
377.1783752,0.05390571803,377.1783752,0.08004595339,
376.9841614,0.05385671929,376.9841614,0.08000197262,
376.789917,0.0538973622,376.789917,0.07986966521,
376.5956726,0.05380661041,376.5956726,0.07987700403,
376.4014282,0.05372912064,376.4014282,0.07987336814,
376.2072144,0.05370237306,376.2072144,0.07977829874,
375.9740601,0.0534533076,375.9740601,0.07942203432,
375.7798462,0.05315619335,375.7798462,0.07916081697,
375.5855713,0.05289597809,375.5855713,0.07879124582,
375.3912964,0.05272575468,375.3912964,0.07858940959,
375.197052,0.05244993418,375.197052,0.07836357504,
375.0027466,0.05209040642,375.0027466,0.0778644681,
374.8084412,0.05161679164,374.8084412,0.07747235894,
374.5753174,0.0509705767,374.5753174,0.07671681792,
374.381012,0.05061136559,374.381012,0.07633996755,
374.1867371,0.05014070123,374.1867371,0.07586152107,
373.9924316,0.04978307709,373.9924316,0.07541935146,
373.7980957,0.04942690954,373.7980957,0.0749270916,
373.6037903,0.0489904955,373.6037903,0.07434853911,
373.3706055,0.04822157696,373.3706055,0.07341189682,
373.1762695,0.04787454754,373.1762695,0.07273642719,
372.9819336,0.04755017534,372.9819336,0.07221920043,
372.7875671,0.04721840099,372.7875671,0.07157552242,
372.5932312,0.04688451439,372.5932312,0.07088049501,
372.3988953,0.04662373289,372.3988953,0.0704626441,
372.2045288,0.04621011019,372.2045288,0.06976930797,
371.971283,0.04593580589,371.971283,0.06940056384,
371.7769165,0.04570863768,371.7769165,0.06901865453,
371.58255,0.0453534089,371.58255,0.06894966215,
371.3881531,0.04526229948,371.3881531,0.06872647256,
371.1937561,0.0451320596,371.1937561,0.06872947514,
370.9993896,0.04493720457,370.9993896,0.06859579682,
370.8049622,0.04503927007,370.8049622,0.06864000112,
370.5716553,0.04496594146,370.5716553,0.0685185045,
370.3772583,0.04510029405,370.3772583,0.06872487068,
370.1828613,0.04504802823,370.1828613,0.06878979504,
369.9884033,0.0451108329,369.9884033,0.06889929622,
369.7939758,0.04526468366,369.7939758,0.06890054047,
369.5995483,0.04553738236,369.5995483,0.06923312694,
369.4051208,0.04552789778,369.4051208,0.06916442513,
369.1717834,0.04598040879,369.1717834,0.06958358735,
368.9772949,0.04598000646,368.9772949,0.06978429109,
368.7828674,0.04633093998,368.7828674,0.07009909302,
368.5884094,0.04663430899,368.5884094,0.07064045221,
368.3939209,0.04721358046,368.3939209,0.07108832896,
368.1994934,0.04751032218,368.1994934,0.07153937966,
368.0049744,0.04767787829,368.0049744,0.07183984667,
367.7716064,0.04787001014,367.7716064,0.07239032537,
367.5770874,0.04817393795,367.5770874,0.07302078605,
367.3825989,0.04829951003,367.3825989,0.07314357907,
367.1881409,0.04858703166,367.1881409,0.0736425072,
366.9935913,0.04893819615,366.9935913,0.07393436134,
366.7990723,0.04894459993,366.7990723,0.07421262562,
366.6045227,0.0491505675,366.6045227,0.07462617755,
366.3711243,0.0494309403,366.3711243,0.07492186129,
366.1766052,0.04965127259,366.1766052,0.07499025017,
365.9820557,0.04985162243,365.9820557,0.07529760897,
365.7875061,0.05002705753,365.7875061,0.07535739988,
365.5929871,0.05021621659,365.5929871,0.07568640262,
365.3984375,0.05035705864,365.3984375,0.07585951686,
365.2038574,0.05059659109,365.2038574,0.07598527521,
364.9703979,0.05077241361,364.9703979,0.07625705004,
364.7758179,0.05098926276,364.7758179,0.0764658004,
364.5812073,0.05119486526,364.5812073,0.07646555454,
364.3866577,0.05106478557,364.3866577,0.07638801634,
364.1920471,0.05116690695,364.1920471,0.07635107636,
363.997467,0.0512275137,363.997467,0.07624279708,
363.802887,0.05124653503,363.802887,0.07603643835,
363.5693665,0.05148308724,363.5693665,0.07585846633,
363.3747559,0.05158866197,363.3747559,0.07563574612,
363.1801147,0.0516850464,363.1801147,0.0756021291,
362.9854736,0.05173557624,362.9854736,0.07576501369,
362.790863,0.05173062161,362.790863,0.07587566972,
362.5962524,0.05159828067,362.5962524,0.07608352602,
362.4015808,0.05144036561,362.4015808,0.07613519579,
362.2069397,0.05109069869,362.2069397,0.07644586265,
361.9733887,0.05067684501,361.9733887,0.07642045617,
361.778717,0.05053426698,361.778717,0.07644910365,
361.5840454,0.05032720789,361.5840454,0.07617307454,
361.3893738,0.05030630901,361.3893738,0.07613584399,
361.1947021,0.05022897571,361.1947021,0.0760204643,
361.0000305,0.05014848709,361.0000305,0.07575755566,
360.8053589,0.0498550497,360.8053589,0.07547395676,
360.5717163,0.04967748001,360.5717163,0.07528249174,
360.3770142,0.0496609956,360.3770142,0.07508055121,
360.1823425,0.04934059456,360.1823425,0.07462199777,
359.9876404,0.04901425913,359.9876404,0.07399418205,
359.7929077,0.04863604903,359.7929077,0.0733480826,
359.598175,0.04833315685,359.598175,0.07272066921,
359.4034729,0.04803232476,359.4034729,0.07202332467,
359.1697998,0.04773618281,359.1697998,0.07139656693,
358.9750366,0.04750705883,358.9750366,0.07089695334,
358.7803345,0.04719872028,358.7803345,0.07050739974,
358.5855713,0.04683197662,358.5855713,0.07013827562,
358.3908386,0.04637146369,358.3908386,0.06978590041,
358.1960754,0.04592383653,358.1960754,0.06956839561,
358.0013123,0.04550691321,358.0013123,0.06944099069,
357.8065796,0.0451946184,357.8065796,0.06929767877,
357.5728149,0.04453364387,357.5728149,0.06884212047,
357.3780823,0.04414564371,357.3780823,0.06849095225,
357.1832581,0.04345522076,357.1832581,0.06761421263,
356.9884644,0.04294911399,356.9884644,0.06678503007,
356.7936707,0.04270930961,356.7936707,0.06625243276,
356.598877,0.04234770313,356.598877,0.06565700471,
356.4040833,0.04200405255,356.4040833,0.06512530148,
356.1702881,0.04151618481,356.1702881,0.06454130262,
355.9754639,0.04107091576,355.9754639,0.06388538331,
355.7806702,0.0404949449,355.7806702,0.06323429197,
355.5858459,0.04023975879,355.5858459,0.06255723536,
355.3909912,0.03982340172,355.3909912,0.06202775985,
355.1961365,0.03941931948,355.1961365,0.06151959673,
355.0013123,0.03913499415,355.0013123,0.06096904352,
354.806488,0.03873443604,354.806488,0.06027489528,
354.5726318,0.03833987564,354.5726318,0.0598228164,
354.3777771,0.03810839355,354.3777771,0.05967533961,
354.1829529,0.03785762936,354.1829529,0.05945520476,
353.9880371,0.03751923144,353.9880371,0.05916564912,
353.7931519,0.03734113276,353.7931519,0.05907883123,
353.5982971,0.03682147339,353.5982971,0.05863412842,
353.4034119,0.03655019403,353.4034119,0.0584326759,
353.1695251,0.03633134067,353.1695251,0.05810366943,
352.9746399,0.03620676324,352.9746399,0.05804434419,
352.7797241,0.03605265915,352.7797241,0.05805937573,
352.5848083,0.03588800877,352.5848083,0.05791287497,
352.3898926,0.03578362614,352.3898926,0.05771030858,
352.1949768,0.03549006954,352.1949768,0.05746147409,
352.000061,0.0353673324,352.000061,0.05741889775,
351.8051147,0.0353307128,351.8051147,0.05723823979,
351.5711975,0.0350808762,351.5711975,0.057182841,
351.3762512,0.03503485397,351.3762512,0.05707646161,
351.1813049,0.03486915678,351.1813049,0.05697158352,
350.9863892,0.0347597748,350.9863892,0.05696591735,
350.7914124,0.03460122272,350.7914124,0.05679580197,
350.5964355,0.03450538963,350.5964355,0.05678287894,
350.4014587,0.03455452248,350.4014587,0.05671573803,
350.2064514,0.03448137268,350.2064514,0.05665830895,
349.9725037,0.0343776904,349.9725037,0.05640934035,
349.7775269,0.03432028368,349.7775269,0.05636527762,
349.58255,0.03434659168,349.58255,0.05653127283,
349.3875427,0.03422050923,349.3875427,0.05626522377,
349.1925354,0.03424490243,349.1925354,0.05614357442,
348.9975586,0.03423554823,348.9975586,0.05613718182,
348.8025208,0.03419076651,348.8025208,0.05603585765,
348.568512,0.03411367163,348.568512,0.05590970814,
348.3734741,0.03398468718,348.3734741,0.05561211705,
348.1784363,0.03415326774,348.1784363,0.05557237193,
347.983429,0.03408460692,347.983429,0.05530214682,
347.7883911,0.03422182426,347.7883911,0.05535116047,
347.5933533,0.03414114192,347.5933533,0.05515025929,
347.3982849,0.03406100348,347.3982849,0.05513232946,
347.2032166,0.03409742936,347.2032166,0.05501975119,
346.9691772,0.03405156732,346.9691772,0.05489536375,
346.7740784,0.03392834216,346.7740784,0.05466255173,
346.57901,0.03380850703,346.57901,0.05456186458,
346.3839722,0.03373685107,346.3839722,0.05438863859,
346.1888733,0.03361844271,346.1888733,0.05413272977,
345.9937744,0.03364299983,345.9937744,0.05421352014,
345.7987061,0.03344092891,345.7987061,0.05415026471,
345.6035767,0.03336815909,345.6035767,0.054217536,
345.3694763,0.03311790898,345.3694763,0.05395032465,
345.1743469,0.03297168389,345.1743469,0.0538613461,
344.9792175,0.03270167857,344.9792175,0.05360694602,
344.7841492,0.03257520869,344.7841492,0.05350831896,
344.5889893,0.03224708885,344.5889893,0.05330431461,
344.3938599,0.03211247176,344.3938599,0.05326161906,
344.1987,0.03189564869,344.1987,0.05313928425,
344.0036011,0.03173365444,344.0036011,0.05300996453,
