Pyranine in Acetonitrile,,
Wavelength (nm),Abs,
474.3920288,0.04983167723,
474.2011414,0.04738925025,
474.0101929,0.04644745216,
473.7809753,0.04246203974,
473.5900269,0.04869955033,
473.3989563,0.04440972954,
473.2080078,0.04759806395,
472.9787598,0.04142243043,
472.7878113,0.04803258553,
472.5967407,0.04996002093,
472.4057007,0.05083131045,
472.1764832,0.04499037191,
471.9854431,0.04846430197,
471.794342,0.04921077937,
471.6033325,0.0518733263,
471.4122314,0.04893697798,
471.1829834,0.0492920503,
470.9918823,0.04850239307,
470.8007813,0.04164460301,
470.6097412,0.05099997669,
470.3803711,0.04618261382,
470.18927,0.04800185189,
469.9980774,0.04963551462,
469.8070374,0.04836240783,
469.5776367,0.050325986,
469.3865356,0.04874591157,
469.195343,0.0514947772,
469.0041809,0.04722319171,
468.8130188,0.04556368664,
468.5836487,0.05067818239,
468.3924866,0.05157452449,
468.2012939,0.04680328816,
468.0101013,0.05432902649,
467.7806396,0.04811216146,
467.589447,0.04854030907,
467.3981934,0.05421882868,
467.2070007,0.05257864669,
466.9775085,0.05130272731,
466.7863159,0.05178349093,
466.5950012,0.0501610972,
466.4037781,0.04575600475,
466.2125549,0.05266154557,
465.9829712,0.05007847026,
465.7917175,0.04727745056,
465.6004333,0.04926586524,
465.4091797,0.04620003328,
465.1795959,0.0440746136,
464.9883118,0.04718988761,
464.7969971,0.04666716605,
464.6056519,0.04827925563,
464.3760681,0.04415782169,
464.1847229,0.04668673873,
463.9933777,0.04224972054,
463.8020935,0.0440761596,
463.6106873,0.04489704221,
463.3811035,0.04574113712,
463.1896667,0.04338841885,
462.9983215,0.04676970094,
462.8069763,0.0475285165,
462.57724,0.04761473089,
462.3858948,0.04468318447,
462.194458,0.04622491077,
462.0030518,0.04609786347,
461.8115845,0.04528358579,
461.5819397,0.04489388317,
461.3905029,0.04397698119,
461.1990051,0.04908059537,
461.0075684,0.04753163457,
460.777832,0.04493430257,
460.5863342,0.04539835453,
460.3948975,0.04849315807,
460.2033997,0.04284456745,
460.0119324,0.0440614894,
459.782135,0.04260296002,
459.5906372,0.04458527267,
459.3991699,0.05006563291,
459.2076111,0.04213583842,
458.9778442,0.04537631199,
458.7862549,0.05306890234,
458.5947571,0.04907935113,
