-9.840e-07,0.00076875
-9.838e-07,0.00119063
-9.836e-07,0.00159375
-9.834e-07,0.00239688
-9.832e-07,0.00235625
-9.830e-07,0.00359687
-9.828e-07,0.0024125
-9.826e-07,0.00278125
-9.824e-07,0.00279062
-9.822e-07,0.0023875
-9.820e-07,0.0016
-9.818e-07,0.002325
-9.816e-07,0.0028125
-9.814e-07,0.00188125
-9.812e-07,3.125e-05
-9.810e-07,0.000753125
-9.808e-07,0.00075
-9.806e-07,0.00231875
-9.804e-07,0.00250938
-9.802e-07,0.0019875
-9.800e-07,0.00207188
-9.798e-07,0.001325
-9.796e-07,0.00141875
-9.794e-07,0.00200625
-9.792e-07,0.00160312
-9.790e-07,0.00119687
-9.788e-07,0.00150625
-9.786e-07,0.0032
-9.784e-07,0.0024125
-9.782e-07,0.00117813
-9.780e-07,0.00080625
-9.778e-07,0.000390625
-9.776e-07,-1.25e-05
-9.774e-07,0.0016125
-9.772e-07,0.00159688
-9.770e-07,0.0015625
-9.768e-07,0.000403125
-9.766e-07,0.00121875
-9.764e-07,0.00160312
-9.762e-07,0.0020375
-9.760e-07,0.00280313
-9.758e-07,0.00184688
-9.756e-07,1.875e-05
-9.754e-07,1.5625e-05
-9.752e-07,0.000409375
-9.750e-07,0.000753125
-9.748e-07,3.125e-06
-9.746e-07,0.00161563
-9.744e-07,0.0008
-9.742e-07,0.00078125
-9.740e-07,3.125e-06
-9.738e-07,0.000803125
-9.736e-07,0.000403125
-9.734e-07,0.0016
-9.732e-07,0.000803125
-9.730e-07,0.00200938
-9.728e-07,0.0007875
-9.726e-07,0.00121875
-9.724e-07,0.00160625
-9.722e-07,0.00159063
-9.720e-07,0.00119063
-9.718e-07,0.00073125
-9.716e-07,0.000446875
-9.714e-07,0.00293438
-9.712e-07,0.00319063
-9.710e-07,0.003175
-9.708e-07,0.0008
-9.706e-07,0.0020375
-9.704e-07,0.0008125
-9.702e-07,0.00125
-9.700e-07,0.002
-9.698e-07,0.00119375
-9.696e-07,0.0020125
-9.694e-07,0.00235313
-9.692e-07,0.001175
-9.690e-07,0.00159688
-9.688e-07,0.00158125
-9.686e-07,0.0011375
-9.684e-07,0.0011875
-9.682e-07,0.0024125
-9.680e-07,0.00199375
-9.678e-07,0.0012
-9.676e-07,0.00159688
-9.674e-07,0.0007875
-9.672e-07,0.00045625
-9.670e-07,0.00200312
-9.668e-07,0.00041875
-9.666e-07,0.001525
-9.664e-07,0.00155938
-9.662e-07,0.00240313
-9.660e-07,0.0015875
-9.658e-07,0.00204375
-9.656e-07,0.00198125
-9.654e-07,0.00159688
-9.652e-07,0.00200312
-9.650e-07,0.00240313
-9.648e-07,0.00240625
-9.646e-07,0.00234687
-9.644e-07,0.0016
-9.642e-07,0.00200938
-9.640e-07,0.00200625
-9.638e-07,0.00324375
-9.636e-07,0.00238438
-9.634e-07,0.00197188
-9.632e-07,0.00119375
-9.630e-07,0.00161563
-9.628e-07,0.00240313
-9.626e-07,0.00239688
-9.624e-07,0.00160625
-9.622e-07,0.000315625
-9.620e-07,0.000390625
-9.618e-07,0.00239688
-9.616e-07,0.0008
-9.614e-07,0.00199688
-9.612e-07,0.0016
-9.610e-07,0.00159375
-9.608e-07,0.0015125
-9.606e-07,0.00318438
-9.604e-07,0.00120938
-9.602e-07,0.0016
-9.600e-07,0.0007875
-9.598e-07,0.0024375
-9.596e-07,0.0024
-9.594e-07,0.00278437
-9.592e-07,0.00199375
-9.590e-07,0.00195
-9.588e-07,0.000796875
-9.586e-07,0.00206875
-9.584e-07,0.00239688
-9.582e-07,0.00236563
-9.580e-07,0.00197813
-9.578e-07,0.00279688
-9.576e-07,0.00199375
-9.574e-07,0.00239375
-9.572e-07,0.00202813
-9.570e-07,0.00161875
-9.568e-07,0.00119687
-9.566e-07,0.0012
-9.564e-07,0.0004
-9.562e-07,0.00124375
-9.560e-07,0.00239375
-9.558e-07,0.00195625
-9.556e-07,0.00115938
-9.554e-07,0.00199375
-9.552e-07,0.000434375
-9.550e-07,0.0011125
-9.548e-07,0.00085
-9.546e-07,0.000375
-9.544e-07,0.00159375
-9.542e-07,0.000803125
-9.540e-07,0.00070625
-9.538e-07,0.00237188
-9.536e-07,0.00170313
-9.534e-07,0.00159375
-9.532e-07,0.00155
-9.530e-07,0.0024
-9.528e-07,0.00162188
-9.526e-07,0.00198438
-9.524e-07,0.0016
-9.522e-07,0.001625
-9.520e-07,0.000421875
-9.518e-07,0.0008
-9.516e-07,0
-9.514e-07,0.000803125
-9.512e-07,0.00080625
-9.510e-07,0.00200312
-9.508e-07,0.0015875
-9.506e-07,0.00160312
