-9.840e-07,0.00155312
-9.838e-07,0.001025
-9.836e-07,0.00129688
-9.834e-07,0.00142188
-9.832e-07,0.0013125
-9.830e-07,0.00133125
-9.828e-07,0.000975
-9.826e-07,0.00145312
-9.824e-07,0.001375
-9.822e-07,0.00143438
-9.820e-07,0.0011875
-9.818e-07,0.00189375
-9.816e-07,0.00186875
-9.814e-07,0.00135938
-9.812e-07,0.00176875
-9.810e-07,0.00145938
-9.808e-07,0.00170625
-9.806e-07,0.0015625
-9.804e-07,0.00155625
-9.802e-07,0.00131563
-9.800e-07,0.00134687
-9.798e-07,0.0010125
-9.796e-07,0.00133125
-9.794e-07,0.000946875
-9.792e-07,0.0015875
-9.790e-07,0.00149375
-9.788e-07,0.001175
-9.786e-07,0.00118125
-9.784e-07,0.000784375
-9.782e-07,0.000915625
-9.780e-07,0.0014625
-9.778e-07,0.00152188
-9.776e-07,0.00144687
-9.774e-07,0.0013375
-9.772e-07,0.00160625
-9.770e-07,0.00134687
-9.768e-07,0.00114375
-9.766e-07,0.00154063
-9.764e-07,0.00144687
-9.762e-07,0.00149375
-9.760e-07,0.00164063
-9.758e-07,0.00140625
-9.756e-07,0.00174375
-9.754e-07,0.00135
-9.752e-07,0.00149062
-9.750e-07,0.00151875
-9.748e-07,0.00157188
-9.746e-07,0.00150625
-9.744e-07,0.00114375
-9.742e-07,0.00159375
-9.740e-07,0.00133125
-9.738e-07,0.00109687
-9.736e-07,0.00175313
-9.734e-07,0.0017625
-9.732e-07,0.00191875
-9.730e-07,0.00135938
-9.728e-07,0.00124688
-9.726e-07,0.00149375
-9.724e-07,0.00160625
-9.722e-07,0.00124688
-9.720e-07,0.00117188
-9.718e-07,0.00171875
-9.716e-07,0.00135312
-9.714e-07,0.00128125
-9.712e-07,0.00094375
-9.710e-07,0.00107188
-9.708e-07,0.00154063
-9.706e-07,0.00131563
-9.704e-07,0.0012375
-9.702e-07,0.0012875
-9.700e-07,0.0016
-9.698e-07,0.0012375
-9.696e-07,0.0011125
-9.694e-07,0.00147188
-9.692e-07,0.00147188
-9.690e-07,0.00187812
-9.688e-07,0.00190937
-9.686e-07,0.00176875
-9.684e-07,0.00104062
-9.682e-07,0.00156875
-9.680e-07,0.0014375
-9.678e-07,0.0015625
-9.676e-07,0.00155
-9.674e-07,0.00158125
-9.672e-07,0.00120625
-9.670e-07,0.00161563
-9.668e-07,0.00154375
-9.666e-07,0.00145
-9.664e-07,0.00121562
-9.662e-07,0.00121562
-9.660e-07,0.00162188
-9.658e-07,0.00145938
-9.656e-07,0.00148438
-9.654e-07,0.00148438
-9.652e-07,0.00148438
-9.650e-07,0.00126563
-9.648e-07,0.000759375
-9.646e-07,0.00149375
-9.644e-07,0.00144375
-9.642e-07,0.00154688
-9.640e-07,0.001625
-9.638e-07,0.001125
-9.636e-07,0.00135312
-9.634e-07,0.00150937
-9.632e-07,0.00150625
-9.630e-07,0.00101875
-9.628e-07,0.00134687
-9.626e-07,0.00155625
-9.624e-07,0.00141875
-9.622e-07,0.00163438
-9.620e-07,0.0011125
-9.618e-07,0.00129375
-9.616e-07,0.00133125
-9.614e-07,0.0014875
-9.612e-07,0.00173438
-9.610e-07,0.001525
-9.608e-07,0.00170938
-9.606e-07,0.00153438
-9.604e-07,0.00130313
-9.602e-07,0.00193437
-9.600e-07,0.00167188
-9.598e-07,0.00195
-9.596e-07,0.0015375
-9.594e-07,0.00147188
-9.592e-07,0.00125312
-9.590e-07,0.00118125
-9.588e-07,0.0014625
-9.586e-07,0.00135625
