-9.840e-07,0.00115
-9.838e-07,0.000846875
-9.836e-07,0.00234375
-9.834e-07,0.00318438
-9.832e-07,0.00198125
-9.830e-07,0.00120313
-9.828e-07,0.000728125
-9.826e-07,0.00204062
-9.824e-07,-0.000396875
-9.822e-07,0.0016
-9.820e-07,0.0008
-9.818e-07,0.00121875
-9.816e-07,0.00120313
-9.814e-07,0.00118437
-9.812e-07,0.000759375
-9.810e-07,0.00200938
-9.808e-07,0.0020125
-9.806e-07,0.002
-9.804e-07,0.00163438
-9.802e-07,0.000828125
-9.800e-07,0.0004
-9.798e-07,0.000796875
-9.796e-07,0.00115938
-9.794e-07,0.00234063
-9.792e-07,0.00320625
-9.790e-07,0.00251563
-9.788e-07,0.001625
-9.786e-07,0.00160312
-9.784e-07,0.00158125
-9.782e-07,0.00202813
-9.780e-07,0.00119687
-9.778e-07,0.00160625
-9.776e-07,0.0004625
-9.774e-07,0.0007875
-9.772e-07,0.0012
-9.770e-07,0.00120313
-9.768e-07,0.00159375
-9.766e-07,0.0008
-9.764e-07,0.00162188
-9.762e-07,0.0015875
-9.760e-07,0.000384375
-9.758e-07,0.00159375
-9.756e-07,0.0008375
-9.754e-07,0.00118125
-9.752e-07,0.00239375
-9.750e-07,0.00159375
-9.748e-07,0.0011875
-9.746e-07,0.00035
-9.744e-07,0.0004
-9.742e-07,0.00214375
-9.740e-07,0.0028
-9.738e-07,0.00239688
-9.736e-07,0.00242813
-9.734e-07,0.0011875
-9.732e-07,0.0016125
-9.730e-07,0.0019875
-9.728e-07,0.00160312
-9.726e-07,0.00195313
-9.724e-07,0.000778125
-9.722e-07,0.000765625
-9.720e-07,2.5e-05
-9.718e-07,0.001625
-9.716e-07,0.00160312
-9.714e-07,0.0020125
-9.712e-07,0.00158125
-9.710e-07,0.001175
-9.708e-07,0.0016875
-9.706e-07,0.00280938
-9.704e-07,0.00240313
-9.702e-07,0.00239375
-9.700e-07,0.0015625
-9.698e-07,0.0008125
-9.696e-07,0
-9.694e-07,0.0007875
-9.692e-07,0.00041875
-9.690e-07,0.000809375
-9.688e-07,0.00160938
-9.686e-07,0.0004125
-9.684e-07,0.0012375
-9.682e-07,0.00159375
-9.680e-07,0.00120625
-9.678e-07,0.000815625
-9.676e-07,0.0007875
-9.674e-07,0.00110938
-9.672e-07,0.00160938
-9.670e-07,0.00086875
-9.668e-07,0.000390625
-9.666e-07,0.00076875
-9.664e-07,0.00116562
-9.662e-07,0.00127188
-9.660e-07,0.00107813
-9.658e-07,0.00221875
-9.656e-07,0.0024125
-9.654e-07,0.00248438
-9.652e-07,0.00160625
-9.650e-07,0.00119375
-9.648e-07,0.00192188
-9.646e-07,0.0028
-9.644e-07,0.002
-9.642e-07,0.00197813
-9.640e-07,0.0008125
-9.638e-07,0.00120313
-9.636e-07,0.00040625
-9.634e-07,0.00039375
