SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 07 19:11:54 EST 2020
User: BHM
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H07074
Integration Time (usec): 1000000 (USB4H07074)
Spectra Averaged: 1 (USB4H07074)
Boxcar Smoothing: 0 (USB4H07074)
Correct for Electrical Dark: No (USB4H07074)
Strobe/Lamp Enabled: No (USB4H07074)
Correct for Detector Non-linearity: No (USB4H07074)
Correct for Stray Light: No (USB4H07074)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194.67	1294.32
194.89	1294.32
195.11	1294.32
195.33	1290.22
195.55	1202.16
195.77	2330.59
195.99	2443.23
196.21	1900.52
196.42	2080.74
196.64	2287.58
196.86	2330.59
197.08	2121.70
197.30	2222.05
197.52	2093.02
197.74	2015.20
197.96	1865.70
198.18	2041.82
198.40	2271.20
198.61	2455.51
198.83	2383.84
199.05	2121.70
199.27	2293.72
199.49	2566.10
199.71	2402.27
199.93	2193.37
200.15	2482.14
200.37	2404.32
200.58	1970.15
200.80	2508.76
201.02	2443.23
201.24	2363.36
201.46	2332.64
201.68	2273.25
201.90	2289.63
202.12	2686.94
202.34	2443.23
202.55	2602.97
202.77	2330.59
202.99	2369.50
203.21	2367.45
203.43	2422.75
203.65	2306.01
203.87	2402.27
204.09	2424.80
204.30	2660.31
204.52	2725.85
204.74	2418.65
204.96	2334.68
205.18	2326.49
205.40	2459.61
205.62	2209.76
205.84	2572.25
206.05	2363.36
206.27	2502.62
206.49	2473.95
206.71	2232.29
206.93	2371.55
207.15	2594.78
207.37	2617.30
207.58	2375.64
207.80	2172.89
208.02	2346.97
208.24	2351.07
208.46	2113.50
208.68	2236.38
208.90	2645.98
209.11	2467.80
209.33	2095.07
209.55	2273.25
209.77	2252.77
209.99	2289.63
210.21	2283.49
210.43	2240.48
210.64	2555.86
210.86	2424.80
211.08	1951.71
211.30	2500.57
211.52	2488.28
211.74	2357.21
211.95	2301.92
212.17	2523.10
212.39	2416.60
212.61	2592.73
212.83	2258.91
213.05	2121.70
213.26	2373.60
213.48	2373.60
213.70	2109.41
213.92	2244.57
214.14	2533.34
214.36	2275.29
214.57	2154.46
214.79	2455.51
215.01	2539.48
215.23	2590.68
215.45	2379.74
215.67	2160.61
215.88	2539.48
216.10	2627.54
216.32	2021.35
216.54	2086.88
216.76	2457.56
216.97	2414.56
217.19	2156.51
217.41	2211.81
217.63	2500.57
217.85	2660.31
218.07	2103.26
218.28	2559.96
218.50	2588.63
218.72	2457.56
218.94	2193.37
219.16	2404.32
219.37	2312.16
219.59	2541.53
219.81	2045.92
220.03	2211.81
220.25	2463.71
220.46	2658.26
220.68	2129.89
220.90	2133.98
221.12	2375.64
221.34	2326.49
221.55	2301.92
221.77	2052.06
221.99	2306.01
222.21	2465.75
222.43	2592.73
222.64	2009.06
222.86	2717.65
223.08	2353.12
223.30	2281.44
223.52	2338.78
223.73	2498.52
223.95	2801.62
224.17	2234.33
224.39	2209.76
224.60	2471.90
224.82	2445.27
225.04	2232.29
225.26	2191.33
225.48	2174.94
225.69	2596.82
225.91	2103.26
226.13	2521.05
226.35	2510.81
226.56	2455.51
226.78	2162.66
227.00	2127.84
227.22	2502.62
227.44	2514.91
227.65	2070.50
227.87	2248.67
228.09	2271.20
228.31	2576.34
228.52	2095.07
228.74	2142.18
228.96	2588.63
229.18	2295.77
229.39	2480.09
229.61	2131.94
229.83	2244.57
230.05	2355.16
230.26	2707.41
230.48	2279.39
230.70	2437.08
230.92	2324.44
231.13	2248.67
231.35	2273.25
231.57	2328.54
231.79	2521.05
232.00	2228.19
232.22	2011.11
232.44	2465.75
232.66	2559.96
232.87	2224.09
233.09	2174.94
233.31	2562.01
233.53	2385.88
233.74	2392.03
233.96	2455.51
234.18	2371.55
234.40	2486.23
234.61	2150.37
234.83	2142.18
235.05	2562.01
235.27	2449.37
235.48	2203.61
235.70	2346.97
235.92	2443.23
236.14	2475.99
236.35	2166.75
236.57	2455.51
236.79	2500.57
237.00	2432.99
237.22	2224.09
237.44	2412.51
237.66	2295.77
237.87	2531.29
238.09	2054.11
238.31	1931.23
238.53	2342.88
238.74	2404.32
238.96	2140.13
239.18	2197.47
239.39	2310.11
239.61	2482.14
239.83	2244.57
240.05	2154.46
240.26	2240.48
240.48	2451.42
240.70	2430.94
240.91	2465.75
241.13	2336.73
241.35	2123.74
241.56	2207.71
241.78	2242.53
242.00	2453.47
242.22	2553.82
242.43	2506.71
242.65	2533.34
242.87	2412.51
243.08	2535.39
243.30	2201.57
243.52	2269.15
243.73	2850.77
243.95	2645.98
244.17	2199.52
244.39	2076.64
244.60	2428.89
244.82	2465.75
245.04	2095.07
245.25	1968.10
245.47	2392.03
245.69	2299.87
245.90	2125.79
246.12	2004.96
246.34	2625.50
246.55	2543.58
246.77	2445.27
246.99	2412.51
247.20	2326.49
247.42	2764.76
247.64	2009.06
247.86	2013.15
248.07	2590.68
248.29	2410.46
248.51	2154.46
248.72	2346.97
248.94	2535.39
249.16	2371.55
249.37	2076.64
249.59	2502.62
249.81	2406.36
250.02	2381.79
250.24	2443.23
250.46	2367.45
250.67	2510.81
250.89	2320.35
251.11	2041.82
251.32	2226.14
251.54	2459.61
