SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 07 18:56:53 EST 2020
User: BHM
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H07074
Integration Time (usec): 1000000 (USB4H07074)
Spectra Averaged: 1 (USB4H07074)
Boxcar Smoothing: 0 (USB4H07074)
Correct for Electrical Dark: No (USB4H07074)
Strobe/Lamp Enabled: No (USB4H07074)
Correct for Detector Non-linearity: No (USB4H07074)
Correct for Stray Light: No (USB4H07074)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194.67	1236.97
194.89	1236.97
195.11	1236.97
195.33	1116.14
195.55	1220.59
195.77	2308.06
195.99	2349.02
196.21	1925.09
196.42	2019.30
196.64	2316.25
196.86	2285.53
197.08	2052.06
197.30	2207.71
197.52	2144.22
197.74	2015.20
197.96	1880.04
198.18	1974.24
198.40	2289.63
198.61	2387.93
198.83	2312.16
199.05	2131.94
199.27	2258.91
199.49	2529.24
199.71	2330.59
199.93	2107.36
200.15	2369.50
200.37	2385.88
200.58	2043.87
200.80	2369.50
201.02	2385.88
201.24	2301.92
201.46	2349.02
201.68	2224.09
201.90	2179.04
202.12	2545.63
202.34	2377.69
202.55	2500.57
202.77	2318.30
202.99	2289.63
203.21	2250.72
203.43	2484.19
203.65	2195.42
203.87	2328.54
204.09	2392.03
204.30	2613.21
204.52	2633.69
204.74	2273.25
204.96	2101.22
205.18	2265.05
205.40	2439.13
205.62	2158.56
205.84	2469.85
206.05	2271.20
206.27	2420.70
206.49	2387.93
206.71	2211.81
206.93	2275.29
207.15	2602.97
207.37	2523.10
207.58	2359.26
207.80	1945.57
208.02	2404.32
208.24	2265.05
208.46	2013.15
208.68	2113.50
208.90	2590.68
209.11	2357.21
209.33	2013.15
209.55	2234.33
209.77	2174.94
209.99	2283.49
210.21	2179.04
210.43	2099.17
210.64	2445.27
210.86	2379.74
211.08	2023.39
211.30	2394.08
211.52	2365.40
211.74	2336.73
211.95	2191.33
212.17	2373.60
212.39	2316.25
212.61	2465.75
212.83	2033.63
213.05	2113.50
213.26	2322.40
213.48	2263.01
213.70	2074.59
213.92	2129.89
214.14	2502.62
214.36	2174.94
214.57	2002.91
214.79	2369.50
215.01	2461.66
215.23	2494.43
215.45	2209.76
215.67	2117.60
215.88	2478.04
216.10	2506.71
216.32	1933.28
216.54	2047.97
216.76	2222.05
216.97	2344.92
217.19	2088.93
217.41	2176.99
217.63	2389.98
217.85	2439.13
218.07	2066.40
218.28	2451.42
218.50	2484.19
218.72	2432.99
218.94	2136.03
219.16	2414.56
219.37	2246.62
219.59	2551.77
219.81	2074.59
220.03	2121.70
220.25	2291.68
220.46	2568.15
220.68	2160.61
220.90	2123.74
221.12	2271.20
221.34	2336.73
221.55	2193.37
221.77	1972.19
221.99	2097.12
222.21	2361.31
222.43	2445.27
222.64	2039.78
222.86	2680.79
223.08	2306.01
223.30	2236.38
223.52	2136.03
223.73	2369.50
223.95	2639.83
224.17	2269.15
224.39	2117.60
224.60	2365.40
224.82	2314.20
225.04	2076.64
225.26	2119.65
225.48	2207.71
225.69	2469.85
225.91	2144.22
226.13	2367.45
226.35	2418.65
226.56	2306.01
226.78	2041.82
227.00	2093.02
227.22	2443.23
227.44	2389.98
227.65	2039.78
227.87	2197.47
228.09	2310.11
228.31	2457.56
228.52	2011.11
228.74	2039.78
228.96	2510.81
229.18	2222.05
