SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 07 18:39:09 EST 2020
User: BHM
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H07074
Integration Time (usec): 1000000 (USB4H07074)
Spectra Averaged: 1 (USB4H07074)
Boxcar Smoothing: 0 (USB4H07074)
Correct for Electrical Dark: No (USB4H07074)
Strobe/Lamp Enabled: No (USB4H07074)
Correct for Detector Non-linearity: No (USB4H07074)
Correct for Stray Light: No (USB4H07074)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194.67	1099.76
194.89	1099.76
195.11	1099.76
195.33	1136.62
195.55	1165.29
195.77	2052.06
195.99	2142.18
196.21	1703.91
196.42	1828.84
196.64	2097.12
196.86	1986.53
197.08	1830.88
197.30	1910.75
197.52	1990.63
197.74	1806.31
197.96	1677.29
198.18	1746.92
198.40	1943.52
198.61	2054.11
198.83	1988.58
199.05	1863.65
199.27	1945.57
199.49	2271.20
199.71	2037.73
199.93	1906.66
200.15	2119.65
200.37	2097.12
200.58	1720.29
200.80	2000.87
201.02	2119.65
201.24	2088.93
201.46	2037.73
201.68	1970.15
201.90	1931.23
202.12	2252.77
202.34	2103.26
202.55	2197.47
202.77	2027.49
202.99	1951.71
203.21	1996.77
203.43	2058.21
203.65	2007.01
203.87	1929.19
204.09	2054.11
204.30	2213.85
204.52	2236.38
204.74	2101.22
204.96	1955.81
205.18	1933.28
205.40	2179.04
205.62	1894.37
205.84	2064.35
206.05	2011.11
206.27	2277.34
206.49	2037.73
206.71	1923.04
206.93	2054.11
207.15	2277.34
207.37	2213.85
207.58	1992.67
207.80	1761.25
208.02	2062.30
208.24	1976.29
208.46	1880.04
208.68	1841.12
208.90	2338.78
209.11	2090.98
209.33	1806.31
209.55	1925.09
209.77	1837.03
209.99	1929.19
210.21	2021.35
210.43	1802.21
210.64	2099.17
210.86	2090.98
211.08	1814.50
211.30	2035.68
211.52	2078.69
211.74	2078.69
211.95	1920.99
212.17	2004.96
212.39	2072.54
212.61	2156.51
212.83	1779.68
213.05	1820.64
213.26	1976.29
213.48	2043.87
213.70	1869.80
213.92	1896.42
214.14	2207.71
214.36	1871.84
214.57	1761.25
214.79	2107.36
215.01	2140.13
215.23	2168.80
215.45	1920.99
215.67	1830.88
215.88	2121.70
216.10	2250.72
216.32	1726.44
216.54	1869.80
216.76	2009.06
216.97	2078.69
217.19	1818.60
217.41	1927.14
217.63	2191.33
217.85	2228.19
218.07	1677.29
218.28	2131.94
218.50	2162.66
218.72	2224.09
218.94	1929.19
219.16	2017.25
219.37	2011.11
219.59	2185.18
219.81	1787.88
220.03	1832.93
220.25	2035.68
220.46	2275.29
220.68	1890.28
220.90	1763.30
221.12	2054.11
221.34	2033.63
221.55	1949.67
221.77	1687.53
221.99	1867.75
222.21	2090.98
222.43	2047.97
222.64	1787.88
222.86	2211.81
223.08	2060.26
223.30	1904.61
223.52	1906.66
223.73	2086.88
223.95	2267.10
224.17	1929.19
224.39	1861.60
224.60	2056.16
224.82	2002.91
225.04	1914.85
225.26	1845.22
225.48	1859.56
225.69	2162.66
225.91	1953.76
226.13	2054.11
226.35	2033.63
226.56	2054.11
226.78	1802.21
227.00	1800.16
227.22	2007.01
227.44	2068.45
227.65	1787.88
227.87	1845.22
228.09	2015.20
228.31	2127.84
228.52	1800.16
228.74	1783.78
228.96	2131.94
229.18	2052.06
229.39	1964.00
229.61	1783.78
229.83	1861.60
230.05	1972.19
230.26	2105.31
230.48	1880.04
230.70	2156.51
230.92	1990.63
231.13	1906.66
231.35	1853.41
231.57	1980.39
231.79	2220.00
232.00	1847.27
232.22	1812.45
232.44	2185.18
232.66	2127.84
232.87	1902.56
233.09	1892.32
233.31	2277.34
233.53	2000.87
233.74	1982.43
233.96	2050.02
234.18	2025.44
234.40	2052.06
234.61	1800.16
234.83	1837.03
235.05	2025.44
235.27	2054.11
235.48	1871.84
235.70	1931.23
235.92	2000.87
236.14	2107.36
236.35	1789.92
236.57	1990.63
236.79	2176.99
237.00	2009.06
237.22	1898.47
237.44	1984.48
237.66	1994.72
237.87	2316.25
238.09	1796.07
238.31	1771.49
238.53	2004.96
238.74	2099.17
238.96	1800.16
239.18	1830.88
239.39	1935.33
239.61	2136.03
239.83	1939.43
240.05	1810.40
240.26	1847.27
240.48	2205.66
240.70	1937.38
240.91	2056.16
241.13	1994.72
241.35	1855.46
241.56	1882.08
241.78	1810.40
242.00	2090.98
242.22	2138.08
242.43	2002.91
242.65	2156.51
242.87	2150.37
243.08	2111.46
243.30	1908.71
243.52	1918.95
243.73	2338.78
243.95	2203.61
244.17	1908.71
244.39	1757.16
244.60	2121.70
244.82	2123.74
245.04	1837.03
245.25	1685.48
245.47	2060.26
245.69	1990.63
245.90	1748.97
246.12	1638.38
246.34	2013.15
246.55	2119.65
246.77	2088.93
246.99	1955.81
247.20	1935.33
247.42	2312.16
247.64	1714.15
247.86	1628.14
248.07	2164.70
248.29	2000.87
248.51	1902.56
248.72	1880.04
248.94	2088.93
249.16	2099.17
249.37	1732.58
249.59	1955.81
249.81	2004.96
250.02	1970.15
250.24	2025.44
250.46	1857.51
250.67	2166.75
250.89	2025.44
251.11	1734.63
251.32	1914.85
251.54	2097.12
251.76	2054.11
251.97	1769.44
252.19	2074.59
252.40	2047.97
252.62	2179.04
252.84	2047.97
253.05	1966.05
253.27	2353.12
253.49	2140.13
253.70	1970.15
253.92	2031.58
254.14	2211.81
254.35	2115.55
254.57	1810.40
254.79	1814.50
255.00	2367.45
255.22	2242.53
255.44	1974.24
255.65	1869.80
255.87	1949.67
256.08	2045.92
256.30	1892.32
256.52	1796.07
256.73	2133.98
256.95	1994.72
257.17	1714.15
257.38	2109.41
257.60	2123.74
257.82	2068.45
258.03	1828.84
258.25	1816.55
258.46	1880.04
258.68	2111.46
258.90	1787.88
259.11	1718.25
259.33	2297.82
259.55	1925.09
259.76	2035.68
259.98	1818.60
260.19	1738.73
260.41	2027.49
260.63	1771.49
260.84	1824.74
261.06	2113.50
261.27	2217.95
261.49	1873.89
261.71	1892.32
261.92	1927.14
262.14	2066.40
262.35	1847.27
262.57	1714.15
262.79	1931.23
263.00	2011.11
263.22	1853.41
263.44	1849.32
263.65	2060.26
263.87	2109.41
264.08	1763.30
264.30	1914.85
264.52	2041.82
264.73	2138.08
264.95	1892.32
265.16	1933.28
265.38	2099.17
265.59	1968.10
265.81	2080.74
266.03	1937.38
266.24	2082.78
266.46	1988.58
266.67	1966.05
266.89	2123.74
267.11	2019.30
267.32	1925.09
267.54	1890.28
267.75	1869.80
267.97	1925.09
268.19	1968.10
268.40	1867.75
268.62	1669.09
268.83	2125.79
269.05	2078.69
269.26	2101.22
269.48	1892.32
269.70	1916.90
269.91	2144.22
270.13	1918.95
270.34	1964.00
270.56	1923.04
270.77	1992.67
270.99	1791.97
271.21	1992.67
271.42	2017.25
271.64	2185.18
271.85	1861.60
272.07	2015.20
272.28	2179.04
272.50	2074.59
272.71	2033.63
272.93	1955.81
273.15	1931.23
273.36	2029.54
273.58	1888.23
273.79	1859.56
274.01	2207.71
274.22	2318.30
274.44	1746.92
274.65	1830.88
274.87	1949.67
275.09	2107.36
275.30	1796.07
275.52	1843.17
275.73	2037.73
275.95	2240.48
276.16	1996.77
276.38	1943.52
276.59	2156.51
276.81	2228.19
277.02	2088.93
277.24	1796.07
277.45	2271.20
277.67	2181.09
277.89	1775.59
278.10	2017.25
278.32	2027.49
278.53	2011.11
278.75	1859.56
278.96	1990.63
279.18	2007.01
279.39	1861.60
279.61	1863.65
279.82	2129.89
280.04	1961.95
280.25	2023.39
280.47	1757.16
280.68	1746.92
280.90	2021.35
281.11	1986.53
281.33	1875.94
281.54	1824.74
281.76	1886.18
