SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 07 19:37:27 EST 2020
User: BHM
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H07074
Integration Time (usec): 1000000 (USB4H07074)
Spectra Averaged: 1 (USB4H07074)
Boxcar Smoothing: 0 (USB4H07074)
Correct for Electrical Dark: No (USB4H07074)
Strobe/Lamp Enabled: No (USB4H07074)
Correct for Detector Non-linearity: No (USB4H07074)
Correct for Stray Light: No (USB4H07074)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
194.67	1298.41
194.89	1298.41
195.11	1298.41
195.33	1331.18
195.55	1351.66
195.77	2377.69
195.99	2420.70
196.21	1988.58
196.42	2109.41
196.64	2410.46
196.86	2365.40
197.08	2101.22
197.30	2238.43
197.52	2148.32
197.74	2070.50
197.96	1904.61
198.18	2123.74
198.40	2338.78
198.61	2533.34
198.83	2422.75
199.05	2211.81
199.27	2418.65
199.49	2641.88
199.71	2490.33
199.93	2222.05
200.15	2486.23
200.37	2428.89
200.58	2097.12
200.80	2580.44
201.02	2572.25
201.24	2383.84
201.46	2463.71
201.68	2377.69
201.90	2267.10
202.12	2697.17
202.34	2521.05
202.55	2666.46
202.77	2441.18
202.99	2432.99
203.21	2385.88
203.43	2484.19
203.65	2416.60
203.87	2357.21
204.09	2494.43
204.30	2664.41
204.52	2787.29
204.74	2377.69
204.96	2248.67
205.18	2445.27
205.40	2539.48
205.62	2258.91
205.84	2555.86
206.05	2502.62
206.27	2555.86
206.49	2482.14
206.71	2293.72
206.93	2371.55
207.15	2629.59
207.37	2748.37
207.58	2416.60
207.80	2076.64
208.02	2408.41
208.24	2416.60
208.46	2144.22
208.68	2275.29
208.90	2762.71
209.11	2475.99
209.33	2119.65
209.55	2344.92
209.77	2299.87
209.99	2453.47
210.21	2312.16
210.43	2254.81
210.64	2621.40
210.86	2494.43
211.08	2072.54
211.30	2607.06
211.52	2459.61
211.74	2353.12
211.95	2234.33
212.17	2582.49
212.39	2418.65
212.61	2678.74
212.83	2197.47
213.05	2170.85
213.26	2531.29
213.48	2523.10
213.70	2170.85
213.92	2207.71
214.14	2639.83
214.36	2220.00
214.57	2187.23
214.79	2549.72
215.01	2613.21
215.23	2715.61
215.45	2338.78
215.67	2281.44
215.88	2533.34
216.10	2736.09
216.32	1955.81
216.54	2158.56
216.76	2445.27
216.97	2496.47
217.19	2228.19
217.41	2199.52
217.63	2516.95
217.85	2633.69
218.07	2183.13
218.28	2545.63
218.50	2641.88
218.72	2580.44
218.94	2297.82
219.16	2549.72
219.37	2324.44
219.59	2586.58
219.81	2095.07
220.03	2338.78
220.25	2549.72
220.46	2670.55
220.68	2207.71
220.90	2170.85
221.12	2510.81
221.34	2330.59
221.55	2273.25
221.77	2095.07
221.99	2299.87
222.21	2445.27
222.43	2502.62
222.64	2107.36
222.86	2734.04
223.08	2367.45
223.30	2273.25
223.52	2267.10
223.73	2529.24
223.95	2936.79
224.17	2312.16
224.39	2088.93
224.60	2512.86
224.82	2418.65
225.04	2260.96
225.26	2287.58
225.48	2258.91
225.69	2615.26
225.91	2273.25
226.13	2629.59
226.35	2510.81
226.56	2422.75
226.78	2220.00
227.00	2189.28
227.22	2568.15
227.44	2480.09
227.65	2125.79
227.87	2410.46
228.09	2293.72
228.31	2684.89
228.52	2174.94
228.74	2234.33
228.96	2574.30
229.18	2457.56
229.39	2500.57
229.61	2199.52
229.83	2289.63
230.05	2480.09
230.26	2699.22
230.48	2404.32
230.70	2445.27
230.92	2248.67
231.13	2244.57
231.35	2365.40
231.57	2449.37
231.79	2598.87
232.00	2271.20
232.22	2148.32
232.44	2492.38
232.66	2553.82
232.87	2441.18
233.09	2217.95
233.31	2738.13
233.53	2420.70
233.74	2478.04
233.96	2533.34
234.18	2349.02
234.40	2525.15
234.61	2238.43
234.83	2211.81
235.05	2500.57
235.27	2566.10
235.48	2279.39
235.70	2273.25
235.92	2478.04
236.14	2449.37
236.35	2213.85
236.57	2506.71
236.79	2531.29
237.00	2410.46
237.22	2260.96
237.44	2494.43
237.66	2385.88
237.87	2744.28
238.09	2170.85
238.31	2064.35
238.53	2359.26
238.74	2512.86
238.96	2207.71
239.18	2195.42
239.39	2295.77
239.61	2648.02
239.83	2250.72
240.05	2283.49
240.26	2240.48
240.48	2525.15
240.70	2428.89
240.91	2566.10
241.13	2392.03
241.35	2170.85
241.56	2244.57
241.78	2246.62
242.00	2516.95
242.22	2645.98
242.43	2539.48
242.65	2590.68
242.87	2469.85
243.08	2555.86
243.30	2351.07
243.52	2379.74
243.73	2883.54
243.95	2613.21
244.17	2371.55
244.39	2093.02
244.60	2506.71
244.82	2570.20
245.04	2256.86
245.25	2076.64
245.47	2435.03
245.69	2447.32
245.90	2172.89
246.12	1955.81
246.34	2607.06
246.55	2545.63
246.77	2600.92
246.99	2494.43
247.20	2465.75
247.42	2744.28
247.64	2052.06
247.86	2045.92
248.07	2707.41
248.29	2475.99
248.51	2301.92
248.72	2314.20
248.94	2623.45
249.16	2463.71
249.37	2129.89
249.59	2543.58
249.81	2334.68
250.02	2441.18
250.24	2514.91
250.46	2420.70
250.67	2549.72
250.89	2389.98
251.11	2129.89
251.32	2299.87
251.54	2516.95
